file,item,family,tier,split,variant,score,detected
item_00193_cctv_T1_test_B.png,00193,cctv,T1,test,B,0.842734158039093,True
item_00194_cctv_T1_test_C.png,00194,cctv,T1,test,C,0.6412994861602783,True
item_00195_cctv_T1_test_A.png,00195,cctv,T1,test,A,0.0454979054629802,False
item_00196_cctv_T1_test_B.png,00196,cctv,T1,test,B,0.984751522541046,True
item_00198_cctv_T1_test_A.png,00198,cctv,T1,test,A,0.013211615383625,False
item_00199_cctv_T1_test_B.png,00199,cctv,T1,test,B,0.0050945803523063,False
item_00200_cctv_T2_test_B.png,00200,cctv,T2,test,B,0.971852719783783,True
item_00201_cctv_T2_test_C.png,00201,cctv,T2,test,C,0.3767539262771606,True
item_00202_cctv_T2_test_A.png,00202,cctv,T2,test,A,0.9290552735328674,True
item_00203_cctv_T2_test_B.png,00203,cctv,T2,test,B,0.3021847605705261,True
item_00204_cctv_T2_test_C.png,00204,cctv,T2,test,C,0.0458297803997993,False
item_00205_cctv_T2_test_A.png,00205,cctv,T2,test,A,0.928910195827484,True
item_00206_cctv_T2_test_B.png,00206,cctv,T2,test,B,0.143326535820961,False
item_00207_cctv_T2_test_C.png,00207,cctv,T2,test,C,0.0409689657390117,False
item_00208_cctv_T2_test_A.png,00208,cctv,T2,test,A,0.0355602167546749,False
item_00209_cctv_T2_test_B.png,00209,cctv,T2,test,B,0.4088984727859497,True
item_00210_cctv_T2_test_C.png,00210,cctv,T2,test,C,0.8024685382843018,True
item_00211_cctv_T2_test_A.png,00211,cctv,T2,test,A,0.9570965766906738,True
item_00212_cctv_T2_test_B.png,00212,cctv,T2,test,B,0.9612644910812378,True
item_00213_cctv_T2_test_C.png,00213,cctv,T2,test,C,0.8426579236984253,True
item_00214_cctv_T2_test_A.png,00214,cctv,T2,test,A,0.0408192239701747,False
item_00215_cctv_T2_test_B.png,00215,cctv,T2,test,B,0.7513077259063721,True
item_00216_cctv_T2_test_C.png,00216,cctv,T2,test,C,0.9275221824645996,True
item_00217_cctv_T2_test_A.png,00217,cctv,T2,test,A,0.0025014837738126,False
item_00218_cctv_T2_test_B.png,00218,cctv,T2,test,B,0.9058638215065002,True
item_00219_cctv_T2_test_C.png,00219,cctv,T2,test,C,0.0982081145048141,False
item_00220_cctv_T2_test_A.png,00220,cctv,T2,test,A,0.067059077322483,False
item_00221_cctv_T2_test_B.png,00221,cctv,T2,test,B,0.1102813556790351,False
item_00222_cctv_T2_test_C.png,00222,cctv,T2,test,C,0.0537469424307346,False
item_00223_cctv_T2_test_A.png,00223,cctv,T2,test,A,0.8346514105796814,True
item_00224_cctv_T2_test_B.png,00224,cctv,T2,test,B,0.951545476913452,True
item_00225_cctv_T2_test_C.png,00225,cctv,T2,test,C,0.3468551635742187,True
item_00226_cctv_T2_test_A.png,00226,cctv,T2,test,A,0.1163996234536171,False
item_00227_cctv_T2_test_B.png,00227,cctv,T2,test,B,0.9985590577125548,True
item_00228_cctv_T2_test_C.png,00228,cctv,T2,test,C,0.706969678401947,True
item_00229_cctv_T2_test_A.png,00229,cctv,T2,test,A,0.9674043655395508,True
item_00230_cctv_T2_test_B.png,00230,cctv,T2,test,B,0.447918951511383,True
item_00231_cctv_T2_test_C.png,00231,cctv,T2,test,C,0.9960126876831056,True
item_00232_cctv_T2_test_A.png,00232,cctv,T2,test,A,0.0024792158510535,False
item_00233_cctv_T2_test_B.png,00233,cctv,T2,test,B,0.0339749455451965,False
item_00234_cctv_T2_test_C.png,00234,cctv,T2,test,C,0.4799802899360657,True
item_00235_cctv_T2_test_A.png,00235,cctv,T2,test,A,0.0192665383219718,False
item_00236_cctv_T2_test_B.png,00236,cctv,T2,test,B,0.9907819628715516,True
item_00237_cctv_T2_test_C.png,00237,cctv,T2,test,C,0.2069172710180282,False
item_00238_cctv_T2_test_A.png,00238,cctv,T2,test,A,0.0077227419242262,False
item_00239_cctv_T2_test_B.png,00239,cctv,T2,test,B,0.9031232595443726,True
item_00240_dashcam_T1_train_B.png,00240,dashcam,T1,train,B,0.3419656455516815,True
item_00242_dashcam_T1_train_A.png,00242,dashcam,T1,train,A,0.0061440817080438,False
item_00243_dashcam_T1_train_B.png,00243,dashcam,T1,train,B,0.0073709981516003,False
item_00245_dashcam_T1_train_A.png,00245,dashcam,T1,train,A,0.3382988572120666,True
item_00246_dashcam_T1_train_B.png,00246,dashcam,T1,train,B,0.0036802343092858,False
item_00247_dashcam_T1_train_C.png,00247,dashcam,T1,train,C,0.2977530658245086,True
item_00248_dashcam_T1_train_A.png,00248,dashcam,T1,train,A,0.0559117123484611,False
item_00249_dashcam_T1_train_B.png,00249,dashcam,T1,train,B,0.9996358156204224,True
item_00250_dashcam_T1_train_C.png,00250,dashcam,T1,train,C,0.9992024302482604,True
item_00251_dashcam_T1_train_A.png,00251,dashcam,T1,train,A,0.5958766937255859,True
item_00252_dashcam_T1_train_B.png,00252,dashcam,T1,train,B,0.0035437813494354,False
item_00254_dashcam_T1_train_A.png,00254,dashcam,T1,train,A,0.0579346977174282,False
item_00255_dashcam_T1_train_B.png,00255,dashcam,T1,train,B,0.929972767829895,True
item_00256_dashcam_T1_train_C.png,00256,dashcam,T1,train,C,0.9869309663772584,True
item_00257_dashcam_T1_train_A.png,00257,dashcam,T1,train,A,0.0108014587312936,False
item_00258_dashcam_T1_train_B.png,00258,dashcam,T1,train,B,0.0203279517590999,False
item_00259_dashcam_T1_train_C.png,00259,dashcam,T1,train,C,0.0054912194609642,False
item_00260_dashcam_T1_train_A.png,00260,dashcam,T1,train,A,0.2344484627246856,False
item_00261_dashcam_T1_train_B.png,00261,dashcam,T1,train,B,0.095009297132492,False
item_00263_dashcam_T1_train_A.png,00263,dashcam,T1,train,A,0.0036494873929768,False
item_00264_dashcam_T1_train_B.png,00264,dashcam,T1,train,B,0.0575209595263004,False
item_00265_dashcam_T1_train_C.png,00265,dashcam,T1,train,C,0.4770781397819519,True
item_00266_dashcam_T1_train_A.png,00266,dashcam,T1,train,A,0.0058568031527101,False
item_00268_dashcam_T1_train_C.png,00268,dashcam,T1,train,C,0.9937813878059388,True
item_00269_dashcam_T1_train_A.png,00269,dashcam,T1,train,A,0.8185017108917236,True
item_00270_dashcam_T1_train_B.png,00270,dashcam,T1,train,B,0.00420518592,False
item_00271_dashcam_T1_train_C.png,00271,dashcam,T1,train,C,0.9629108905792236,True
item_00272_dashcam_T1_train_A.png,00272,dashcam,T1,train,A,0.1688015758991241,False
item_00273_dashcam_T1_train_B.png,00273,dashcam,T1,train,B,0.0019996005576103,False
item_00274_dashcam_T1_train_C.png,00274,dashcam,T1,train,C,0.0126979770138859,False
item_00275_dashcam_T1_train_A.png,00275,dashcam,T1,train,A,0.0527469366788864,False
item_00276_dashcam_T1_train_B.png,00276,dashcam,T1,train,B,0.0025347520131617,False
item_00277_dashcam_T1_train_C.png,00277,dashcam,T1,train,C,0.9808290600776672,True
item_00278_dashcam_T1_train_A.png,00278,dashcam,T1,train,A,0.0033331522718071,False
item_00279_dashcam_T1_train_B.png,00279,dashcam,T1,train,B,0.0050732498057186,False
item_00280_dashcam_T1_train_C.png,00280,dashcam,T1,train,C,0.1771215498447418,False
item_00281_dashcam_T1_train_A.png,00281,dashcam,T1,train,A,0.0012262884993106,False
item_00282_dashcam_T1_train_B.png,00282,dashcam,T1,train,B,0.6623313426971436,True
item_00283_dashcam_T1_train_C.png,00283,dashcam,T1,train,C,0.0420163683593273,False
item_00284_dashcam_T1_train_A.png,00284,dashcam,T1,train,A,0.0577593594789505,False
item_00285_dashcam_T1_train_B.png,00285,dashcam,T1,train,B,0.0198812242597341,False
item_00286_dashcam_T1_train_C.png,00286,dashcam,T1,train,C,0.2277052849531173,False
item_00287_dashcam_T1_train_A.png,00287,dashcam,T1,train,A,0.998376727104187,True
item_00288_dashcam_T1_train_B.png,00288,dashcam,T1,train,B,0.5776342749595642,True
item_00289_dashcam_T1_train_C.png,00289,dashcam,T1,train,C,0.0163851175457239,False
item_00290_dashcam_T1_train_A.png,00290,dashcam,T1,train,A,0.001163899549283,False
item_00291_dashcam_T1_train_B.png,00291,dashcam,T1,train,B,0.0004855310253333,False
item_00292_dashcam_T1_train_C.png,00292,dashcam,T1,train,C,0.9953235983848572,True
item_00293_dashcam_T1_train_A.png,00293,dashcam,T1,train,A,0.8286673426628113,True
item_00294_dashcam_T1_train_B.png,00294,dashcam,T1,train,B,0.2421167641878128,False
item_00295_dashcam_T1_train_C.png,00295,dashcam,T1,train,C,0.6413307189941406,True
item_00296_dashcam_T1_train_A.png,00296,dashcam,T1,train,A,0.0030434811487793,False
item_00297_dashcam_T1_train_B.png,00297,dashcam,T1,train,B,0.0034425342455506,False
item_00298_dashcam_T1_train_C.png,00298,dashcam,T1,train,C,0.994641661643982,True
item_00299_dashcam_T1_train_A.png,00299,dashcam,T1,train,A,0.9556848406791688,True
item_00300_dashcam_T1_train_B.png,00300,dashcam,T1,train,B,0.329419195652008,True
item_00301_dashcam_T1_train_C.png,00301,dashcam,T1,train,C,0.0382942259311676,False
item_00302_dashcam_T1_train_A.png,00302,dashcam,T1,train,A,0.9948076605796814,True
item_00303_dashcam_T1_train_B.png,00303,dashcam,T1,train,B,0.9924203753471376,True
item_00304_dashcam_T1_train_C.png,00304,dashcam,T1,train,C,0.0230738725513219,False
item_00305_dashcam_T1_train_A.png,00305,dashcam,T1,train,A,0.0430382341146469,False
item_00306_dashcam_T1_train_B.png,00306,dashcam,T1,train,B,0.1501809805631637,False
item_00307_dashcam_T1_train_C.png,00307,dashcam,T1,train,C,0.0238881129771471,False
item_00308_dashcam_T1_train_A.png,00308,dashcam,T1,train,A,0.0512801893055439,False
item_00309_dashcam_T1_train_B.png,00309,dashcam,T1,train,B,0.5690420269966125,True
item_00310_dashcam_T1_train_C.png,00310,dashcam,T1,train,C,0.005319254938513,False
item_00311_dashcam_T1_train_A.png,00311,dashcam,T1,train,A,0.0576485097408294,False
item_00312_dashcam_T1_train_B.png,00312,dashcam,T1,train,B,0.0183329582214355,False
item_00313_dashcam_T1_train_C.png,00313,dashcam,T1,train,C,0.4367344677448272,True
item_00314_dashcam_T1_train_A.png,00314,dashcam,T1,train,A,0.0016855587018653,False
item_00316_dashcam_T1_train_C.png,00316,dashcam,T1,train,C,0.8659456968307495,True
item_00317_dashcam_T1_train_A.png,00317,dashcam,T1,train,A,0.9922814965248108,True
item_00318_dashcam_T1_train_B.png,00318,dashcam,T1,train,B,0.0584233067929744,False
item_00319_dashcam_T1_train_C.png,00319,dashcam,T1,train,C,0.0735387653112411,False
item_00320_dashcam_T2_hero_Photoshop.png,00320,dashcam,T2,hero,Photoshop,0.1762846112251281,False
item_00322_dashcam_T2_hero_ChatGPT.png,00322,dashcam,T2,hero,ChatGPT,0.7982577681541443,True
item_00328_dashcam_T2_hero_ChatGPT.png,00328,dashcam,T2,hero,ChatGPT,0.9997368454933168,True
item_00338_dashcam_T2_hero_ChatGPT.png,00338,dashcam,T2,hero,ChatGPT,0.0758795291185379,False
item_00339_dashcam_T2_hero_ChatGPT.png,00339,dashcam,T2,hero,ChatGPT,0.9970976114273072,True
item_00340_dashcam_T2_train_C.png,00340,dashcam,T2,train,C,0.0087126940488815,False
item_00341_dashcam_T2_train_A.png,00341,dashcam,T2,train,A,0.991101861000061,True
item_00343_dashcam_T2_train_C.png,00343,dashcam,T2,train,C,0.0061361291445791,False
item_00344_dashcam_T2_train_A.png,00344,dashcam,T2,train,A,0.3992190659046173,True
item_00346_dashcam_T2_train_C.png,00346,dashcam,T2,train,C,0.9909602403640748,True
item_00347_dashcam_T2_train_A.png,00347,dashcam,T2,train,A,0.0001307474740315,False
item_00348_dashcam_T2_train_B.png,00348,dashcam,T2,train,B,0.0120655223727226,False
item_00350_dashcam_T2_train_A.png,00350,dashcam,T2,train,A,0.0292418096214532,False
item_00351_dashcam_T2_train_B.png,00351,dashcam,T2,train,B,0.9136720895767212,True
item_00352_dashcam_T2_train_C.png,00352,dashcam,T2,train,C,0.0263412967324256,False
item_00353_dashcam_T2_train_A.png,00353,dashcam,T2,train,A,0.0071757780387997,False
item_00354_dashcam_T2_train_B.png,00354,dashcam,T2,train,B,0.0335360579192638,False
item_00355_dashcam_T2_train_C.png,00355,dashcam,T2,train,C,0.8515205979347229,True
item_00356_dashcam_T2_train_A.png,00356,dashcam,T2,train,A,0.0024736723862588,False
item_00357_dashcam_T2_train_B.png,00357,dashcam,T2,train,B,0.0271656960248947,False
item_00358_dashcam_T2_train_C.png,00358,dashcam,T2,train,C,0.101656250655651,False
item_00359_dashcam_T2_train_A.png,00359,dashcam,T2,train,A,0.8915640711784363,True
item_00360_dashcam_T2_train_A.png,00360,dashcam,T2,train,A,0.1153743937611579,False
item_00361_dashcam_T2_train_B.png,00361,dashcam,T2,train,B,0.0061529600061476,False
item_00362_dashcam_T2_train_C.png,00362,dashcam,T2,train,C,0.1961329728364944,False
item_00363_dashcam_T2_train_A.png,00363,dashcam,T2,train,A,0.0014243285404518,False
